date,country,province,cumulative_confirmed,daily_confirmed,cumulative_deaths,daily_deaths,cumulative_recovered,daily_recovered
2020-01-23,China,Jiangsu,5,4.0,0,0.0,0.0,0.0
2020-01-24,China,Jiangsu,9,4.0,0,0.0,0.0,0.0
2020-01-25,China,Jiangsu,18,9.0,0,0.0,1.0,1.0
2020-01-26,China,Jiangsu,33,15.0,0,0.0,1.0,0.0
2020-01-27,China,Jiangsu,47,14.0,0,0.0,1.0,0.0
2020-01-28,China,Jiangsu,70,23.0,0,0.0,1.0,0.0
2020-01-29,China,Jiangsu,99,29.0,0,0.0,1.0,0.0
2020-01-30,China,Jiangsu,129,30.0,0,0.0,1.0,0.0
2020-01-31,China,Jiangsu,168,39.0,0,0.0,5.0,4.0
2020-02-01,China,Jiangsu,202,34.0,0,0.0,6.0,1.0
2020-02-02,China,Jiangsu,236,34.0,0,0.0,7.0,1.0
2020-02-03,China,Jiangsu,271,35.0,0,0.0,8.0,1.0
2020-02-04,China,Jiangsu,308,37.0,0,0.0,12.0,4.0
2020-02-05,China,Jiangsu,341,33.0,0,0.0,23.0,11.0
2020-02-06,China,Jiangsu,373,32.0,0,0.0,34.0,11.0
2020-02-07,China,Jiangsu,408,35.0,0,0.0,43.0,9.0
2020-02-08,China,Jiangsu,439,31.0,0,0.0,51.0,8.0
2020-02-09,China,Jiangsu,468,29.0,0,0.0,71.0,20.0
2020-02-10,China,Jiangsu,492,24.0,0,0.0,81.0,10.0
2020-02-11,China,Jiangsu,515,23.0,0,0.0,93.0,12.0
2020-02-12,China,Jiangsu,543,28.0,0,0.0,125.0,32.0
2020-02-13,China,Jiangsu,570,27.0,0,0.0,139.0,14.0
2020-02-14,China,Jiangsu,593,23.0,0,0.0,157.0,18.0
2020-02-15,China,Jiangsu,604,11.0,0,0.0,186.0,29.0
2020-02-16,China,Jiangsu,617,13.0,0,0.0,218.0,32.0
2020-02-17,China,Jiangsu,626,9.0,0,0.0,258.0,40.0
2020-02-18,China,Jiangsu,629,3.0,0,0.0,280.0,22.0
2020-02-19,China,Jiangsu,631,2.0,0,0.0,318.0,38.0
2020-02-20,China,Jiangsu,631,0.0,0,0.0,356.0,38.0
2020-02-21,China,Jiangsu,631,0.0,0,0.0,373.0,17.0
2020-02-22,China,Jiangsu,631,0.0,0,0.0,401.0,28.0
2020-02-23,China,Jiangsu,631,0.0,0,0.0,418.0,17.0
2020-02-24,China,Jiangsu,631,0.0,0,0.0,452.0,34.0
2020-02-25,China,Jiangsu,631,0.0,0,0.0,458.0,6.0
2020-02-26,China,Jiangsu,631,0.0,0,0.0,478.0,20.0
2020-02-27,China,Jiangsu,631,0.0,0,0.0,498.0,20.0
2020-02-28,China,Jiangsu,631,0.0,0,0.0,515.0,17.0
2020-02-29,China,Jiangsu,631,0.0,0,0.0,523.0,8.0
2020-03-01,China,Jiangsu,631,0.0,0,0.0,536.0,13.0
2020-03-02,China,Jiangsu,631,0.0,0,0.0,543.0,7.0
2020-03-03,China,Jiangsu,631,0.0,0,0.0,562.0,19.0
2020-03-04,China,Jiangsu,631,0.0,0,0.0,577.0,15.0
2020-03-05,China,Jiangsu,631,0.0,0,0.0,583.0,6.0
2020-03-06,China,Jiangsu,631,0.0,0,0.0,594.0,11.0
2020-03-07,China,Jiangsu,631,0.0,0,0.0,606.0,12.0
2020-03-08,China,Jiangsu,631,0.0,0,0.0,612.0,6.0
2020-03-09,China,Jiangsu,631,0.0,0,0.0,621.0,9.0
2020-03-10,China,Jiangsu,631,0.0,0,0.0,627.0,6.0
2020-03-11,China,Jiangsu,631,0.0,0,0.0,627.0,0.0
2020-03-12,China,Jiangsu,631,0.0,0,0.0,629.0,2.0
2020-03-13,China,Jiangsu,631,0.0,0,0.0,630.0,1.0
2020-03-14,China,Jiangsu,631,0.0,0,0.0,630.0,0.0
2020-03-15,China,Jiangsu,631,0.0,0,0.0,631.0,1.0
2020-03-16,China,Jiangsu,631,0.0,0,0.0,631.0,0.0
2020-03-17,China,Jiangsu,631,0.0,0,0.0,631.0,0.0
2020-03-18,China,Jiangsu,631,0.0,0,0.0,631.0,0.0
2020-03-19,China,Jiangsu,631,0.0,0,0.0,631.0,0.0
2020-03-20,China,Jiangsu,631,0.0,0,0.0,631.0,0.0
2020-03-21,China,Jiangsu,631,0.0,0,0.0,631.0,0.0
2020-03-22,China,Jiangsu,633,2.0,0,0.0,631.0,0.0
2020-03-23,China,Jiangsu,633,0.0,0,0.0,631.0,0.0
2020-03-24,China,Jiangsu,636,3.0,0,0.0,631.0,0.0
2020-03-25,China,Jiangsu,638,2.0,0,0.0,631.0,0.0
2020-03-26,China,Jiangsu,640,2.0,0,0.0,631.0,0.0
2020-03-27,China,Jiangsu,641,1.0,0,0.0,631.0,0.0
2020-03-28,China,Jiangsu,641,0.0,0,0.0,631.0,0.0
2020-03-29,China,Jiangsu,644,3.0,0,0.0,631.0,0.0
2020-03-30,China,Jiangsu,645,1.0,0,0.0,631.0,0.0
2020-03-31,China,Jiangsu,646,1.0,0,0.0,631.0,0.0
2020-04-01,China,Jiangsu,646,0.0,0,0.0,631.0,0.0
2020-04-02,China,Jiangsu,647,1.0,0,0.0,631.0,0.0
2020-04-03,China,Jiangsu,651,4.0,0,0.0,632.0,1.0
2020-04-04,China,Jiangsu,651,0.0,0,0.0,632.0,0.0
2020-04-05,China,Jiangsu,651,0.0,0,0.0,633.0,1.0
2020-04-06,China,Jiangsu,651,0.0,0,0.0,633.0,0.0
2020-04-07,China,Jiangsu,651,0.0,0,0.0,633.0,0.0
2020-04-08,China,Jiangsu,651,0.0,0,0.0,633.0,0.0
2020-04-09,China,Jiangsu,651,0.0,0,0.0,633.0,0.0
2020-04-10,China,Jiangsu,651,0.0,0,0.0,634.0,1.0
2020-04-11,China,Jiangsu,652,1.0,0,0.0,636.0,2.0
2020-04-12,China,Jiangsu,653,1.0,0,0.0,638.0,2.0
2020-04-13,China,Jiangsu,653,0.0,0,0.0,638.0,0.0
2020-04-14,China,Jiangsu,653,0.0,0,0.0,641.0,3.0
2020-04-15,China,Jiangsu,653,0.0,0,0.0,642.0,1.0
2020-04-16,China,Jiangsu,653,0.0,0,0.0,642.0,0.0
2020-04-17,China,Jiangsu,653,0.0,0,0.0,643.0,1.0
2020-04-18,China,Jiangsu,653,0.0,0,0.0,643.0,0.0
2020-04-19,China,Jiangsu,653,0.0,0,0.0,643.0,0.0
2020-04-20,China,Jiangsu,653,0.0,0,0.0,643.0,0.0
2020-04-21,China,Jiangsu,653,0.0,0,0.0,644.0,1.0
2020-04-22,China,Jiangsu,653,0.0,0,0.0,645.0,1.0
2020-04-23,China,Jiangsu,653,0.0,0,0.0,646.0,1.0
2020-04-24,China,Jiangsu,653,0.0,0,0.0,646.0,0.0
2020-04-25,China,Jiangsu,653,0.0,0,0.0,646.0,0.0
2020-04-26,China,Jiangsu,653,0.0,0,0.0,646.0,0.0
2020-04-27,China,Jiangsu,653,0.0,0,0.0,646.0,0.0
2020-04-28,China,Jiangsu,653,0.0,0,0.0,647.0,1.0
2020-04-29,China,Jiangsu,653,0.0,0,0.0,648.0,1.0
2020-04-30,China,Jiangsu,653,0.0,0,0.0,650.0,2.0
2020-05-01,China,Jiangsu,653,0.0,0,0.0,650.0,0.0
2020-05-02,China,Jiangsu,653,0.0,0,0.0,650.0,0.0
2020-05-03,China,Jiangsu,653,0.0,0,0.0,650.0,0.0
2020-05-04,China,Jiangsu,653,0.0,0,0.0,650.0,0.0
2020-05-05,China,Jiangsu,653,0.0,0,0.0,650.0,0.0
2020-05-06,China,Jiangsu,653,0.0,0,0.0,651.0,1.0
2020-05-07,China,Jiangsu,653,0.0,0,0.0,652.0,1.0
2020-05-08,China,Jiangsu,653,0.0,0,0.0,652.0,0.0
2020-05-09,China,Jiangsu,653,0.0,0,0.0,652.0,0.0
2020-05-10,China,Jiangsu,653,0.0,0,0.0,653.0,1.0
2020-05-11,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-12,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-13,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-14,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-15,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-16,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-17,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-18,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-19,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-20,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-21,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-22,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-23,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-24,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-25,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-26,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-27,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-28,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-29,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-30,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-05-31,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-01,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-02,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-03,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-04,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-05,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-06,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-07,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-08,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-09,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-10,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-11,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-12,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-13,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-14,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-15,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-16,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-17,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-18,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-19,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-20,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-21,China,Jiangsu,653,0.0,0,0.0,653.0,0.0
2020-06-22,China,Jiangsu,654,1.0,0,0.0,653.0,0.0
2020-06-23,China,Jiangsu,654,0.0,0,0.0,653.0,0.0
2020-06-24,China,Jiangsu,654,0.0,0,0.0,653.0,0.0
2020-06-25,China,Jiangsu,654,0.0,0,0.0,653.0,0.0
2020-06-26,China,Jiangsu,654,0.0,0,0.0,653.0,0.0
2020-06-27,China,Jiangsu,654,0.0,0,0.0,653.0,0.0
2020-06-28,China,Jiangsu,654,0.0,0,0.0,653.0,0.0
2020-06-29,China,Jiangsu,654,0.0,0,0.0,653.0,0.0
2020-06-30,China,Jiangsu,654,0.0,0,0.0,654.0,1.0
2020-07-01,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-02,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-03,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-04,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-05,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-06,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-07,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-08,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-09,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-10,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-11,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-12,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-13,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-14,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-15,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-16,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-17,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-18,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-19,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-20,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-21,China,Jiangsu,654,0.0,0,0.0,654.0,0.0
2020-07-22,China,Jiangsu,655,1.0,0,0.0,654.0,0.0
2020-07-23,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-07-24,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-07-25,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-07-26,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-07-27,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-07-28,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-07-29,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-07-30,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-07-31,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-08-01,China,Jiangsu,655,0.0,0,0.0,654.0,0.0
2020-08-02,China,Jiangsu,658,3.0,0,0.0,654.0,0.0
2020-08-03,China,Jiangsu,658,0.0,0,0.0,654.0,0.0
2020-08-04,China,Jiangsu,658,0.0,0,0.0,654.0,0.0
2020-08-05,China,Jiangsu,658,0.0,0,0.0,654.0,0.0
2020-08-06,China,Jiangsu,659,1.0,0,0.0,654.0,0.0
2020-08-07,China,Jiangsu,659,0.0,0,0.0,654.0,0.0
2020-08-08,China,Jiangsu,659,0.0,0,0.0,654.0,0.0
2020-08-09,China,Jiangsu,659,0.0,0,0.0,654.0,0.0
2020-08-10,China,Jiangsu,659,0.0,0,0.0,655.0,1.0
2020-08-11,China,Jiangsu,659,0.0,0,0.0,656.0,1.0
2020-08-12,China,Jiangsu,659,0.0,0,0.0,656.0,0.0
2020-08-13,China,Jiangsu,659,0.0,0,0.0,655.0,0.0
2020-08-14,China,Jiangsu,661,2.0,0,0.0,655.0,0.0
2020-08-15,China,Jiangsu,661,0.0,0,0.0,655.0,0.0
2020-08-16,China,Jiangsu,661,0.0,0,0.0,655.0,0.0
2020-08-17,China,Jiangsu,664,3.0,0,0.0,655.0,0.0
2020-08-18,China,Jiangsu,664,0.0,0,0.0,655.0,0.0
2020-08-19,China,Jiangsu,664,0.0,0,0.0,656.0,1.0
2020-08-20,China,Jiangsu,665,1.0,0,0.0,656.0,0.0
2020-08-21,China,Jiangsu,665,0.0,0,0.0,656.0,0.0
2020-08-22,China,Jiangsu,665,0.0,0,0.0,656.0,0.0
2020-08-23,China,Jiangsu,665,0.0,0,0.0,656.0,0.0
2020-08-24,China,Jiangsu,665,0.0,0,0.0,656.0,0.0
2020-08-25,China,Jiangsu,665,0.0,0,0.0,656.0,0.0
2020-08-26,China,Jiangsu,665,0.0,0,0.0,657.0,1.0
2020-08-27,China,Jiangsu,665,0.0,0,0.0,657.0,0.0
2020-08-28,China,Jiangsu,665,0.0,0,0.0,657.0,0.0
2020-08-29,China,Jiangsu,665,0.0,0,0.0,657.0,0.0
2020-08-30,China,Jiangsu,665,0.0,0,0.0,657.0,0.0
2020-08-31,China,Jiangsu,665,0.0,0,0.0,658.0,1.0
2020-09-01,China,Jiangsu,665,0.0,0,0.0,659.0,1.0
2020-09-02,China,Jiangsu,665,0.0,0,0.0,659.0,0.0
2020-09-03,China,Jiangsu,665,0.0,0,0.0,659.0,0.0
2020-09-04,China,Jiangsu,665,0.0,0,0.0,661.0,2.0
2020-09-05,China,Jiangsu,665,0.0,0,0.0,661.0,0.0
2020-09-06,China,Jiangsu,665,0.0,0,0.0,661.0,0.0
2020-09-07,China,Jiangsu,665,0.0,0,0.0,661.0,0.0
2020-09-08,China,Jiangsu,665,0.0,0,0.0,661.0,0.0
2020-09-09,China,Jiangsu,665,0.0,0,0.0,661.0,0.0
2020-09-10,China,Jiangsu,665,0.0,0,0.0,663.0,2.0
2020-09-11,China,Jiangsu,665,0.0,0,0.0,663.0,0.0
2020-09-12,China,Jiangsu,665,0.0,0,0.0,663.0,0.0
2020-09-13,China,Jiangsu,665,0.0,0,0.0,663.0,0.0
2020-09-14,China,Jiangsu,665,0.0,0,0.0,663.0,0.0
2020-09-15,China,Jiangsu,665,0.0,0,0.0,663.0,0.0
2020-09-16,China,Jiangsu,665,0.0,0,0.0,663.0,0.0
2020-09-17,China,Jiangsu,665,0.0,0,0.0,663.0,0.0
2020-09-18,China,Jiangsu,665,0.0,0,0.0,663.0,0.0
2020-09-19,China,Jiangsu,665,0.0,0,0.0,664.0,1.0
2020-09-20,China,Jiangsu,665,0.0,0,0.0,664.0,0.0
2020-09-21,China,Jiangsu,665,0.0,0,0.0,664.0,0.0
2020-09-22,China,Jiangsu,665,0.0,0,0.0,664.0,0.0
2020-09-23,China,Jiangsu,666,1.0,0,0.0,664.0,0.0
2020-09-24,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-09-25,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-09-26,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-09-27,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-09-28,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-09-29,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-09-30,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-10-01,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-10-02,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-10-03,China,Jiangsu,666,0.0,0,0.0,664.0,0.0
2020-10-04,China,Jiangsu,667,1.0,0,0.0,664.0,0.0
2020-10-05,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-06,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-07,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-08,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-09,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-10,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-11,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-12,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-13,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-14,China,Jiangsu,667,0.0,0,0.0,664.0,0.0
2020-10-15,China,Jiangsu,669,2.0,0,0.0,664.0,0.0
2020-10-16,China,Jiangsu,669,0.0,0,0.0,665.0,1.0
2020-10-17,China,Jiangsu,669,0.0,0,0.0,665.0,0.0
2020-10-18,China,Jiangsu,669,0.0,0,0.0,665.0,0.0
2020-10-19,China,Jiangsu,670,1.0,0,0.0,665.0,0.0
2020-10-20,China,Jiangsu,670,0.0,0,0.0,665.0,0.0
2020-10-21,China,Jiangsu,670,0.0,0,0.0,665.0,0.0
2020-10-22,China,Jiangsu,670,0.0,0,0.0,665.0,0.0
2020-10-23,China,Jiangsu,670,0.0,0,0.0,665.0,0.0
2020-10-24,China,Jiangsu,670,0.0,0,0.0,665.0,0.0
2020-10-25,China,Jiangsu,670,0.0,0,0.0,665.0,0.0
2020-10-26,China,Jiangsu,670,0.0,0,0.0,666.0,1.0
2020-10-27,China,Jiangsu,670,0.0,0,0.0,666.0,0.0
2020-10-28,China,Jiangsu,672,2.0,0,0.0,666.0,0.0
2020-10-29,China,Jiangsu,672,0.0,0,0.0,666.0,0.0
2020-10-30,China,Jiangsu,672,0.0,0,0.0,666.0,0.0
2020-10-31,China,Jiangsu,672,0.0,0,0.0,666.0,0.0
2020-11-01,China,Jiangsu,673,1.0,0,0.0,666.0,0.0
2020-11-02,China,Jiangsu,674,1.0,0,0.0,666.0,0.0
2020-11-03,China,Jiangsu,674,0.0,0,0.0,666.0,0.0
2020-11-04,China,Jiangsu,674,0.0,0,0.0,666.0,0.0
2020-11-05,China,Jiangsu,674,0.0,0,0.0,666.0,0.0
2020-11-06,China,Jiangsu,674,0.0,0,0.0,666.0,0.0
2020-11-07,China,Jiangsu,674,0.0,0,0.0,666.0,0.0
2020-11-08,China,Jiangsu,675,1.0,0,0.0,666.0,0.0
2020-11-09,China,Jiangsu,675,0.0,0,0.0,666.0,0.0
2020-11-10,China,Jiangsu,676,1.0,0,0.0,666.0,0.0
2020-11-11,China,Jiangsu,676,0.0,0,0.0,666.0,0.0
2020-11-12,China,Jiangsu,676,0.0,0,0.0,666.0,0.0
2020-11-13,China,Jiangsu,676,0.0,0,0.0,666.0,0.0
2020-11-14,China,Jiangsu,676,0.0,0,0.0,666.0,0.0
2020-11-15,China,Jiangsu,677,1.0,0,0.0,666.0,0.0
2020-11-16,China,Jiangsu,677,0.0,0,0.0,667.0,1.0
2020-11-17,China,Jiangsu,677,0.0,0,0.0,668.0,1.0
2020-11-18,China,Jiangsu,677,0.0,0,0.0,668.0,0.0
2020-11-19,China,Jiangsu,677,0.0,0,0.0,668.0,0.0
2020-11-20,China,Jiangsu,677,0.0,0,0.0,670.0,2.0
2020-11-21,China,Jiangsu,677,0.0,0,0.0,670.0,0.0
2020-11-22,China,Jiangsu,677,0.0,0,0.0,670.0,0.0
2020-11-23,China,Jiangsu,679,2.0,0,0.0,671.0,1.0
2020-11-24,China,Jiangsu,679,0.0,0,0.0,671.0,0.0
2020-11-25,China,Jiangsu,680,1.0,0,0.0,672.0,1.0
2020-11-26,China,Jiangsu,680,0.0,0,0.0,672.0,0.0
2020-11-27,China,Jiangsu,680,0.0,0,0.0,672.0,0.0
2020-11-28,China,Jiangsu,680,0.0,0,0.0,672.0,0.0
2020-11-29,China,Jiangsu,680,0.0,0,0.0,672.0,0.0
2020-11-30,China,Jiangsu,680,0.0,0,0.0,672.0,0.0
2020-12-01,China,Jiangsu,680,0.0,0,0.0,672.0,0.0
2020-12-02,China,Jiangsu,680,0.0,0,0.0,672.0,0.0
2020-12-03,China,Jiangsu,680,0.0,0,0.0,672.0,0.0
2020-12-04,China,Jiangsu,680,0.0,0,0.0,674.0,2.0
2020-12-05,China,Jiangsu,680,0.0,0,0.0,674.0,0.0
2020-12-06,China,Jiangsu,680,0.0,0,0.0,674.0,0.0
2020-12-07,China,Jiangsu,680,0.0,0,0.0,674.0,0.0
2020-12-08,China,Jiangsu,681,1.0,0,0.0,675.0,1.0
2020-12-09,China,Jiangsu,681,0.0,0,0.0,675.0,0.0
2020-12-10,China,Jiangsu,681,0.0,0,0.0,675.0,0.0
2020-12-11,China,Jiangsu,683,2.0,0,0.0,675.0,0.0
2020-12-12,China,Jiangsu,684,1.0,0,0.0,675.0,0.0
2020-12-13,China,Jiangsu,684,0.0,0,0.0,675.0,0.0
2020-12-14,China,Jiangsu,684,0.0,0,0.0,675.0,0.0
2020-12-15,China,Jiangsu,684,0.0,0,0.0,675.0,0.0
2020-12-16,China,Jiangsu,684,0.0,0,0.0,675.0,0.0
2020-12-17,China,Jiangsu,684,0.0,0,0.0,676.0,1.0
2020-12-18,China,Jiangsu,684,0.0,0,0.0,677.0,1.0
2020-12-19,China,Jiangsu,684,0.0,0,0.0,678.0,1.0
2020-12-20,China,Jiangsu,684,0.0,0,0.0,679.0,1.0
2020-12-21,China,Jiangsu,684,0.0,0,0.0,679.0,0.0
2020-12-22,China,Jiangsu,684,0.0,0,0.0,679.0,0.0
2020-12-23,China,Jiangsu,684,0.0,0,0.0,679.0,0.0
2020-12-24,China,Jiangsu,684,0.0,0,0.0,679.0,0.0
2020-12-25,China,Jiangsu,684,0.0,0,0.0,682.0,3.0
2020-12-26,China,Jiangsu,684,0.0,0,0.0,682.0,0.0
2020-12-27,China,Jiangsu,684,0.0,0,0.0,682.0,0.0
2020-12-28,China,Jiangsu,684,0.0,0,0.0,682.0,0.0
2020-12-29,China,Jiangsu,684,0.0,0,0.0,682.0,0.0
2020-12-30,China,Jiangsu,684,0.0,0,0.0,682.0,0.0
2020-12-31,China,Jiangsu,684,0.0,0,0.0,682.0,0.0
2021-01-01,China,Jiangsu,684,0.0,0,0.0,682.0,0.0
2021-01-02,China,Jiangsu,684,0.0,0,0.0,682.0,0.0
2021-01-03,China,Jiangsu,684,0.0,0,0.0,683.0,1.0
2021-01-04,China,Jiangsu,685,1.0,0,0.0,683.0,0.0
2021-01-05,China,Jiangsu,685,0.0,0,0.0,684.0,1.0
2021-01-06,China,Jiangsu,685,0.0,0,0.0,684.0,0.0
2021-01-07,China,Jiangsu,686,1.0,0,0.0,684.0,0.0
2021-01-08,China,Jiangsu,687,1.0,0,0.0,684.0,0.0
2021-01-09,China,Jiangsu,687,0.0,0,0.0,684.0,0.0
2021-01-10,China,Jiangsu,687,0.0,0,0.0,684.0,0.0
2021-01-11,China,Jiangsu,687,0.0,0,0.0,684.0,0.0
2021-01-12,China,Jiangsu,687,0.0,0,0.0,684.0,0.0
2021-01-13,China,Jiangsu,687,0.0,0,0.0,684.0,0.0
2021-01-14,China,Jiangsu,688,1.0,0,0.0,684.0,0.0
2021-01-15,China,Jiangsu,688,0.0,0,0.0,684.0,0.0
2021-01-16,China,Jiangsu,688,0.0,0,0.0,684.0,0.0
2021-01-17,China,Jiangsu,688,0.0,0,0.0,684.0,0.0
2021-01-18,China,Jiangsu,688,0.0,0,0.0,684.0,0.0
2021-01-19,China,Jiangsu,688,0.0,0,0.0,684.0,0.0
2021-01-20,China,Jiangsu,688,0.0,0,0.0,684.0,0.0
2021-01-21,China,Jiangsu,688,0.0,0,0.0,684.0,0.0
2021-01-22,China,Jiangsu,690,2.0,0,0.0,685.0,1.0
2021-01-23,China,Jiangsu,691,1.0,0,0.0,685.0,0.0
2021-01-24,China,Jiangsu,691,0.0,0,0.0,685.0,0.0
2021-01-25,China,Jiangsu,691,0.0,0,0.0,685.0,0.0
2021-01-26,China,Jiangsu,692,1.0,0,0.0,685.0,0.0
2021-01-27,China,Jiangsu,693,1.0,0,0.0,685.0,0.0
2021-01-28,China,Jiangsu,693,0.0,0,0.0,685.0,0.0
2021-01-29,China,Jiangsu,693,0.0,0,0.0,685.0,0.0
2021-01-30,China,Jiangsu,694,1.0,0,0.0,686.0,1.0
2021-01-31,China,Jiangsu,694,0.0,0,0.0,686.0,0.0
2021-02-01,China,Jiangsu,697,3.0,0,0.0,686.0,0.0
2021-02-02,China,Jiangsu,698,1.0,0,0.0,686.0,0.0
2021-02-03,China,Jiangsu,698,0.0,0,0.0,686.0,0.0
2021-02-04,China,Jiangsu,699,1.0,0,0.0,687.0,1.0
2021-02-05,China,Jiangsu,699,0.0,0,0.0,687.0,0.0
2021-02-06,China,Jiangsu,701,2.0,0,0.0,687.0,0.0
2021-02-07,China,Jiangsu,701,0.0,0,0.0,687.0,0.0
2021-02-08,China,Jiangsu,702,1.0,0,0.0,688.0,1.0
2021-02-09,China,Jiangsu,703,1.0,0,0.0,688.0,0.0
2021-02-10,China,Jiangsu,703,0.0,0,0.0,688.0,0.0
2021-02-11,China,Jiangsu,703,0.0,0,0.0,688.0,0.0
2021-02-12,China,Jiangsu,703,0.0,0,0.0,688.0,0.0
